Sentinel_ID,Date,Chla_Value,Turbidity_NTU,Shrinkage_Percent
SAS1412_416,2021-09-20,4.76,6.9990000000000006,1.840999999999994
SAS1412_417,2021-09-21,4.89,6.939,1.801000000000002
SAS1412_418,2021-09-22,4.88,6.939,1.757000000000005
SAS1412_419,2021-09-23,4.85,6.9079999999999995,1.7579999999999956
SAS1412_420,2021-09-24,4.77,6.991,1.7379999999999995
SAS1412_421,2021-09-25,4.59,6.913,1.6910000000000025
SAS1412_422,2021-09-26,4.4,6.946,1.7249999999999943
SAS1412_423,2021-09-27,4.29,6.991,1.7049999999999983
SAS1412_424,2021-09-28,4.3,6.991,1.671999999999997
SAS1412_425,2021-09-29,4.38,6.991,1.6949999999999932
SAS1412_426,2021-09-30,4.35,6.93,1.7169999999999987
SAS1412_427,2021-10-01,4.27,7.005000000000001,1.6940000000000026
SAS1412_428,2021-10-02,4.11,6.927,1.6910000000000025
SAS1412_429,2021-10-03,4.27,6.957000000000001,1.7019999999999982
SAS1412_430,2021-10-04,4.16,6.911,1.7349999999999994
SAS1412_431,2021-10-05,4.02,6.93,1.7369999999999948
SAS1412_432,2021-10-06,4.13,6.917,1.7560000000000002
SAS1412_433,2021-10-07,4.29,6.987,1.7199999999999989
SAS1412_434,2021-10-08,4.44,6.981999999999999,1.7169999999999987
SAS1412_435,2021-10-09,4.63,6.9990000000000006,1.7590000000000003
SAS1412_436,2021-10-10,4.69,6.9079999999999995,1.8029999999999973
SAS1412_437,2021-10-11,4.62,6.914999999999999,1.8259999999999934
SAS1412_438,2021-10-12,4.54,6.914999999999999,1.7800000000000011
SAS1412_439,2021-10-13,4.6,6.939,1.7639999999999958
SAS1412_440,2021-10-14,4.53,6.928000000000001,1.730000000000004
SAS1412_441,2021-10-15,4.47,6.9239999999999995,1.6929999999999978
SAS1412_442,2021-10-16,4.59,6.992000000000001,1.6899999999999977
SAS1412_443,2021-10-17,4.52,6.917999999999999,1.644999999999996
SAS1412_444,2021-10-18,4.38,6.943,1.6329999999999956
SAS1412_445,2021-10-19,4.2,6.984,1.617999999999995
SAS1412_446,2021-10-20,4.17,6.962,1.5859999999999985
SAS1412_447,2021-10-21,4.12,6.945,1.6020000000000039
SAS1412_448,2021-10-22,4.1,6.959,1.590999999999994
SAS1412_449,2021-10-23,4.08,6.916,1.597999999999999
SAS1412_450,2021-10-24,4.03,6.911,1.625
SAS1412_451,2021-10-25,4.02,6.9559999999999995,1.581000000000003
SAS1412_452,2021-10-26,4.1,6.984999999999999,1.5430000000000064
SAS1412_453,2021-10-27,4.07,6.916,1.519999999999996
SAS1412_454,2021-10-28,4.01,6.978999999999999,1.5100000000000051
SAS1412_455,2021-10-29,4.04,6.974,1.5570000000000022
SAS1412_456,2021-10-30,4.01,6.981,1.524000000000001
SAS1412_457,2021-10-31,4.07,6.906000000000001,1.5559999999999974
SAS1412_458,2021-11-01,4.08,6.948,1.5919999999999987
SAS1412_459,2021-11-02,4.03,6.954000000000001,1.5649999999999977
SAS1412_460,2021-11-03,4.05,7.002000000000001,1.534000000000006
SAS1412_461,2021-11-04,4.14,6.962,1.4879999999999995
SAS1412_462,2021-11-05,4.3,6.9670000000000005,1.4909999999999997
SAS1412_463,2021-11-06,4.34,6.962,1.4920000000000044
SAS1412_464,2021-11-07,4.27,6.92,1.5210000000000008
SAS1412_465,2021-11-08,4.16,6.949999999999999,1.5079999999999956
SAS1412_466,2021-11-09,4.33,6.916,1.4890000000000043
SAS1412_467,2021-11-10,4.36,7.002000000000001,1.4989999999999952
SAS1412_468,2021-11-11,4.33,6.9350000000000005,1.5130000000000052
SAS1412_469,2021-11-12,4.35,6.9559999999999995,1.5010000000000048
SAS1412_470,2021-11-13,4.17,6.996,1.5430000000000064
SAS1412_471,2021-11-14,4.19,6.976000000000001,1.5450000000000017
SAS1412_472,2021-11-15,4.03,6.9399999999999995,1.5930000000000035
SAS1412_473,2021-11-16,4.17,6.92,1.5870000000000033
SAS1412_474,2021-11-17,4.11,6.925000000000001,1.566999999999993
SAS1412_475,2021-11-18,4.13,6.9190000000000005,1.5789999999999935
SAS1412_476,2021-11-19,4.21,6.970000000000001,1.558000000000007
SAS1412_477,2021-11-20,4.29,6.909000000000001,1.546999999999997
SAS1412_478,2021-11-21,4.11,6.968999999999999,1.5630000000000024
SAS1412_479,2021-11-22,4.28,6.930999999999999,1.5319999999999965
SAS1412_480,2021-11-23,4.45,6.98,1.4860000000000042
SAS1412_481,2021-11-24,4.51,6.989000000000001,1.5289999999999964
SAS1412_482,2021-11-25,4.5,6.932,1.5600000000000023
SAS1412_483,2021-11-26,4.49,6.907,1.5409999999999968
SAS1412_484,2021-11-27,4.55,6.948,1.5870000000000033
SAS1412_485,2021-11-28,4.38,6.9350000000000005,1.6290000000000049
SAS1412_486,2021-11-29,4.28,6.949,1.5900000000000034
SAS1412_487,2021-11-30,4.24,7.006,1.5879999999999939
SAS1412_488,2021-12-01,4.16,6.933999999999999,1.5930000000000035
SAS1412_489,2021-12-02,4.35,6.936999999999999,1.5720000000000027
SAS1412_490,2021-12-03,4.34,6.93,1.5499999999999972
SAS1412_491,2021-12-04,4.28,6.976000000000001,1.570999999999998
SAS1412_492,2021-12-05,4.19,6.925000000000001,1.5460000000000065
SAS1412_493,2021-12-06,4.19,6.938000000000001,1.5919999999999987
SAS1412_494,2021-12-07,4.05,6.975,1.608000000000004
SAS1412_495,2021-12-08,4.05,6.920999999999999,1.6269999999999953
SAS1412_496,2021-12-09,4.14,6.952999999999999,1.5789999999999935
SAS1412_497,2021-12-10,4.02,7.0,1.5300000000000011
SAS1412_498,2021-12-11,4.11,7.004,1.5300000000000011
SAS1412_499,2021-12-12,4.01,7.002000000000001,1.5049999999999955
SAS1412_500,2021-12-13,4.06,6.978,1.5420000000000016
SAS1412_501,2021-12-14,4.16,6.93,1.581000000000003
SAS1412_502,2021-12-15,4.35,6.911,1.5690000000000026
SAS1412_503,2021-12-16,4.43,6.954000000000001,1.5690000000000026
SAS1412_504,2021-12-17,4.26,6.968,1.5600000000000023
SAS1412_505,2021-12-18,4.25,6.977,1.5400000000000063
SAS1412_506,2021-12-19,4.18,6.907,1.5409999999999968
SAS1412_507,2021-12-20,4.05,6.926,1.5900000000000034
SAS1412_508,2021-12-21,4.06,6.9239999999999995,1.6099999999999994
SAS1412_509,2021-12-22,4.07,6.98,1.5699999999999932
SAS1412_510,2021-12-23,4.09,6.9670000000000005,1.597999999999999
SAS1412_511,2021-12-24,4.07,6.943,1.5490000000000066
SAS1412_512,2021-12-25,4.07,6.936999999999999,1.5390000000000015
SAS1412_513,2021-12-26,4.2,6.917,1.570999999999998
SAS1412_514,2021-12-27,4.33,6.993,1.5840000000000032
SAS1412_515,2021-12-28,4.2,6.965,1.563999999999993
SAS1412_516,2021-12-29,4.21,6.964,1.5900000000000034
SAS1412_517,2021-12-30,4.08,6.942,1.5960000000000036
SAS1412_518,2021-12-31,4.09,6.987,1.6039999999999992
SAS1412_519,2022-01-01,5.5,6.936999999999999,1.6119999999999948
SAS1412_520,2022-01-02,5.51,6.930999999999999,1.6299999999999955
SAS1412_521,2022-01-03,5.65,7.01,1.644999999999996
SAS1412_522,2022-01-04,5.54,6.978,1.6329999999999956
SAS1412_523,2022-01-05,5.72,6.958,1.6340000000000003
SAS1412_524,2022-01-06,5.79,6.925000000000001,1.625
SAS1412_525,2022-01-07,5.96,6.958,1.6329999999999956
SAS1412_526,2022-01-08,5.82,6.958,1.6550000000000011
SAS1412_527,2022-01-09,5.69,6.981,1.6329999999999956
SAS1412_528,2022-01-10,5.65,7.007999999999999,1.5999999999999943
SAS1412_529,2022-01-11,5.81,6.936,1.5649999999999977
SAS1412_530,2022-01-12,5.71,6.978,1.6149999999999949
SAS1412_531,2022-01-13,5.78,6.944000000000001,1.6209999999999951
SAS1412_532,2022-01-14,5.76,6.997999999999999,1.6550000000000011
SAS1412_533,2022-01-15,5.95,6.933,1.6580000000000013
SAS1412_534,2022-01-16,5.91,6.976000000000001,1.6650000000000063
SAS1412_535,2022-01-17,5.83,7.02,1.698999999999998
SAS1412_536,2022-01-18,5.89,6.928000000000001,1.656000000000006
SAS1412_537,2022-01-19,5.98,6.946999999999999,1.6610000000000014
SAS1412_538,2022-01-20,5.98,6.922000000000001,1.6680000000000064
SAS1412_539,2022-01-21,5.92,6.933,1.656000000000006
SAS1412_540,2022-01-22,5.91,6.986000000000001,1.6580000000000013
SAS1412_541,2022-01-23,5.91,6.9670000000000005,1.6219999999999999
SAS1412_542,2022-01-24,5.84,6.977,1.6410000000000053
SAS1412_543,2022-01-25,5.94,6.973000000000001,1.6770000000000067
SAS1412_544,2022-01-26,5.99,7.010999999999999,1.6899999999999977
SAS1412_545,2022-01-27,5.85,6.984999999999999,1.6680000000000064
SAS1412_546,2022-01-28,5.92,6.978,1.676000000000002
SAS1412_547,2022-01-29,5.85,6.952,1.656000000000006
SAS1412_548,2022-01-30,5.69,6.993,1.671999999999997
SAS1412_549,2022-01-31,5.77,7.018000000000001,1.6340000000000003
SAS1412_550,2022-02-01,5.91,6.923,1.6140000000000043
SAS1412_551,2022-02-02,5.92,6.971,1.617999999999995
SAS1412_552,2022-02-03,5.9,6.949999999999999,1.5840000000000032
SAS1412_553,2022-02-04,5.94,7.0009999999999994,1.5360000000000014
SAS1412_554,2022-02-05,5.96,7.007,1.5690000000000026
SAS1412_555,2022-02-06,5.94,6.974,1.5799999999999983
SAS1412_556,2022-02-07,5.93,6.965999999999999,1.6069999999999993
SAS1412_557,2022-02-08,5.88,6.984,1.5789999999999935
SAS1412_558,2022-02-09,5.96,6.9719999999999995,1.563999999999993
SAS1412_559,2022-02-10,5.82,6.961,1.546999999999997
SAS1412_560,2022-02-11,5.97,6.952999999999999,1.5969999999999942
SAS1412_561,2022-02-12,5.98,6.965,1.5630000000000024
SAS1412_562,2022-02-13,5.81,6.968999999999999,1.5789999999999935
SAS1412_563,2022-02-14,5.87,7.013999999999999,1.6200000000000045
SAS1412_564,2022-02-15,5.67,7.009,1.600999999999999
SAS1412_565,2022-02-16,5.55,6.952999999999999,1.6099999999999994
SAS1412_566,2022-02-17,5.71,6.936,1.600999999999999
SAS1412_567,2022-02-18,5.67,6.997,1.5679999999999978
SAS1412_568,2022-02-19,5.63,6.997,1.5180000000000007
SAS1412_569,2022-02-20,5.5,6.991,1.5630000000000024
SAS1412_570,2022-02-21,5.44,6.925000000000001,1.5460000000000065
SAS1412_571,2022-02-22,5.47,7.02,1.5840000000000032
SAS1412_572,2022-02-23,5.39,6.968,1.6299999999999955
SAS1412_573,2022-02-24,5.23,6.925000000000001,1.668999999999997
SAS1412_574,2022-02-25,5.21,6.938000000000001,1.7099999999999937
SAS1412_575,2022-02-26,5.08,6.964,1.742999999999995
SAS1412_576,2022-02-27,5.11,6.922000000000001,1.7169999999999987
SAS1412_577,2022-02-28,5.28,6.971,1.706000000000003
SAS1412_578,2022-03-01,5.16,6.968,1.668999999999997
SAS1412_579,2022-03-02,5.28,6.955,1.6569999999999965
SAS1412_580,2022-03-03,5.4,6.933999999999999,1.656000000000006
SAS1412_581,2022-03-04,5.45,6.974,1.6359999999999957
SAS1412_582,2022-03-05,5.31,7.0,1.6340000000000003
SAS1412_583,2022-03-06,5.27,6.973000000000001,1.6620000000000061
SAS1412_584,2022-03-07,5.38,6.952,1.6809999999999974
SAS1412_585,2022-03-08,5.44,6.944000000000001,1.7009999999999934
SAS1412_586,2022-03-09,5.47,6.939,1.6650000000000063
SAS1412_587,2022-03-10,5.43,6.992000000000001,1.6230000000000047
SAS1412_588,2022-03-11,5.61,6.9510000000000005,1.6479999999999961
SAS1412_589,2022-03-12,5.68,6.955,1.6159999999999997
SAS1412_590,2022-03-13,5.61,6.961,1.6509999999999962
SAS1412_591,2022-03-14,5.63,6.929,1.6820000000000022
SAS1412_592,2022-03-15,5.6,6.991,1.656000000000006
SAS1412_593,2022-03-16,5.47,6.9879999999999995,1.6869999999999976
SAS1412_594,2022-03-17,5.6,6.923,1.6629999999999967
SAS1412_595,2022-03-18,5.78,7.003,1.679000000000002
SAS1412_596,2022-03-19,5.65,7.013999999999999,1.6659999999999968
SAS1412_597,2022-03-20,5.5,6.962,1.6880000000000024
SAS1412_598,2022-03-21,5.49,7.003,1.7249999999999943
SAS1412_599,2022-03-22,5.33,6.9719999999999995,1.7349999999999994
SAS1412_600,2022-03-23,5.24,6.997,1.6910000000000025
SAS1412_601,2022-03-24,5.15,6.984999999999999,1.718999999999994
SAS1412_602,2022-03-25,5.26,6.954000000000001,1.7480000000000047
SAS1412_603,2022-03-26,5.13,6.987,1.7150000000000034
SAS1412_604,2022-03-27,5.11,6.929,1.730000000000004
SAS1412_605,2022-03-28,5.29,6.959,1.698999999999998
SAS1412_606,2022-03-29,5.13,6.977,1.7420000000000044
SAS1412_607,2022-03-30,5.19,7.01,1.7519999999999953
SAS1412_608,2022-03-31,5.09,6.9510000000000005,1.7630000000000052
SAS1412_609,2022-04-01,5.0,7.003,1.7890000000000015
SAS1412_610,2022-04-02,5.17,7.010999999999999,1.831000000000003
SAS1412_611,2022-04-03,5.06,6.98,1.8490000000000038
SAS1412_612,2022-04-04,5.06,6.9670000000000005,1.8089999999999975
SAS1412_613,2022-04-05,5.07,7.002000000000001,1.7690000000000055
SAS1412_614,2022-04-06,5.13,6.955,1.7999999999999972
SAS1412_615,2022-04-07,5.03,7.005000000000001,1.7920000000000016
SAS1412_616,2022-04-08,5.06,6.954000000000001,1.828000000000003
SAS1412_617,2022-04-09,5.17,6.992000000000001,1.8460000000000036
SAS1412_618,2022-04-10,5.24,7.0,1.8229999999999933
SAS1412_619,2022-04-11,5.4,6.98,1.811000000000007
SAS1412_620,2022-04-12,5.3,7.007,1.7870000000000061
SAS1412_621,2022-04-13,5.12,6.960000000000001,1.7590000000000003
SAS1412_622,2022-04-14,5.19,6.9239999999999995,1.7800000000000011
SAS1412_623,2022-04-15,5.2,7.0169999999999995,1.8220000000000027
SAS1412_624,2022-04-16,5.02,6.993,1.840999999999994
SAS1412_625,2022-04-17,5.02,7.010999999999999,1.811000000000007
SAS1412_626,2022-04-18,5.21,6.962999999999999,1.7620000000000005
SAS1412_627,2022-04-19,5.31,6.9879999999999995,1.7609999999999957
SAS1412_628,2022-04-20,5.4,6.970000000000001,1.7960000000000065
SAS1412_629,2022-04-21,5.34,6.992000000000001,1.7780000000000058
SAS1412_630,2022-04-22,5.32,6.949,1.7759999999999962
SAS1412_631,2022-04-23,5.24,6.948,1.8059999999999974
SAS1412_632,2022-04-24,5.09,6.991,1.7879999999999967
SAS1412_633,2022-04-25,5.13,7.019,1.7510000000000048
SAS1412_634,2022-04-26,5.15,6.9830000000000005,1.796999999999997
SAS1412_635,2022-04-27,5.34,6.926,1.8160000000000025
SAS1412_636,2022-04-28,5.16,6.991,1.8119999999999976
SAS1412_637,2022-04-29,5.35,6.928000000000001,1.7650000000000006
SAS1412_638,2022-04-30,5.16,6.952999999999999,1.7530000000000001
SAS1412_639,2022-05-01,5.17,7.007,1.7090000000000032
SAS1412_640,2022-05-02,5.26,6.973000000000001,1.7519999999999953
SAS1412_641,2022-05-03,5.11,6.993,1.7420000000000044
SAS1412_642,2022-05-04,5.2,7.006,1.7409999999999997
SAS1412_643,2022-05-05,5.18,6.955,1.7000000000000028
SAS1412_644,2022-05-06,5.08,7.0009999999999994,1.715999999999994
SAS1412_645,2022-05-07,5.22,6.927,1.7129999999999939
SAS1412_646,2022-05-08,5.29,6.946,1.7000000000000028
SAS1412_647,2022-05-09,5.1,6.98,1.6770000000000067
SAS1412_648,2022-05-10,5.07,7.005000000000001,1.6310000000000002
SAS1412_649,2022-05-11,5.02,6.964,1.5889999999999986
SAS1412_650,2022-05-12,5.04,7.003,1.6110000000000042
SAS1412_651,2022-05-13,5.08,6.994999999999999,1.5759999999999934
SAS1412_652,2022-05-14,5.01,6.942,1.5450000000000017
SAS1412_653,2022-05-15,5.11,7.0120000000000005,1.5019999999999953
SAS1412_654,2022-05-16,5.15,6.949,1.5259999999999962
SAS1412_655,2022-05-17,5.02,6.9879999999999995,1.4969999999999999
SAS1412_656,2022-05-18,5.15,6.987,1.4819999999999993
SAS1412_657,2022-05-19,5.08,6.970000000000001,1.5049999999999955
SAS1412_658,2022-05-20,5.18,6.930999999999999,1.4579999999999984
SAS1412_659,2022-05-21,5.08,6.968999999999999,1.4789999999999992
SAS1412_660,2022-05-22,5.17,6.942,1.4819999999999993
SAS1412_661,2022-05-23,5.06,6.992000000000001,1.465999999999994
SAS1412_662,2022-05-24,5.03,6.949,1.418999999999997
SAS1412_663,2022-05-25,5.11,7.0169999999999995,1.4099999999999966
SAS1412_664,2022-05-26,5.15,6.9239999999999995,1.421999999999997
SAS1412_665,2022-05-27,5.05,6.945,1.4300000000000068
SAS1412_666,2022-05-28,5.15,6.927,1.418999999999997
SAS1412_667,2022-05-29,5.19,6.9350000000000005,1.4650000000000034
SAS1412_668,2022-05-30,5.04,6.926,1.4849999999999994
SAS1412_669,2022-05-31,5.2,7.007999999999999,1.5160000000000053
SAS1412_670,2022-06-01,5.27,7.018000000000001,1.4719999999999942
SAS1412_671,2022-06-02,5.1,6.952999999999999,1.426000000000002
SAS1412_672,2022-06-03,5.29,6.939,1.4140000000000015
SAS1412_673,2022-06-04,5.11,6.9830000000000005,1.4300000000000068
SAS1412_674,2022-06-05,5.18,6.965999999999999,1.3880000000000052
SAS1412_675,2022-06-06,5.27,7.007,1.367999999999995
SAS1412_676,2022-06-07,5.1,6.962999999999999,1.3599999999999994
SAS1412_677,2022-06-08,5.14,7.0169999999999995,1.328000000000003
SAS1412_678,2022-06-09,5.01,7.009,1.3769999999999953
SAS1412_679,2022-06-10,5.16,6.981999999999999,1.3889999999999958
SAS1412_680,2022-06-11,5.09,6.986000000000001,1.358000000000004
SAS1412_681,2022-06-12,5.15,6.975,1.3659999999999997
SAS1412_682,2022-06-13,5.04,6.933,1.3340000000000032
SAS1412_683,2022-06-14,5.19,6.933,1.301000000000002
SAS1412_684,2022-06-15,5.38,6.9719999999999995,1.3100000000000023
SAS1412_685,2022-06-16,5.3,7.02,1.2729999999999961
SAS1412_686,2022-06-17,5.5,6.927,1.2630000000000052
SAS1412_687,2022-06-18,5.62,6.927,1.2339999999999947
SAS1412_688,2022-06-19,5.81,7.013,1.1839999999999975
SAS1412_689,2022-06-20,5.69,6.99,1.2019999999999982
SAS1412_690,2022-06-21,5.67,7.015000000000001,1.218999999999994
SAS1412_691,2022-06-22,5.76,6.984999999999999,1.2069999999999936
SAS1412_692,2022-06-23,5.88,6.997,1.2469999999999999
SAS1412_693,2022-06-24,5.8,6.99,1.2900000000000063
SAS1412_694,2022-06-25,5.9,6.997999999999999,1.2980000000000018
SAS1412_695,2022-06-26,5.96,6.9239999999999995,1.2579999999999956
SAS1412_696,2022-06-27,5.85,6.936,1.2710000000000008
SAS1412_697,2022-06-28,5.84,6.994,1.25
SAS1412_698,2022-06-29,5.69,6.978999999999999,1.293999999999997
SAS1412_699,2022-06-30,5.5,6.957000000000001,1.3379999999999939
SAS1412_700,2022-07-01,5.58,6.965,1.3520000000000039
SAS1412_701,2022-07-02,5.55,6.936999999999999,1.3389999999999986
SAS1412_702,2022-07-03,5.67,7.016,1.3790000000000049
SAS1412_703,2022-07-04,5.51,7.018000000000001,1.3719999999999999
SAS1412_704,2022-07-05,5.32,6.992000000000001,1.3319999999999936
SAS1412_705,2022-07-06,5.23,6.964,1.3490000000000038
SAS1412_706,2022-07-07,5.11,7.013,1.3970000000000056
SAS1412_707,2022-07-08,5.04,7.003,1.429000000000002
SAS1412_708,2022-07-09,5.14,6.925000000000001,1.4300000000000068
SAS1412_709,2022-07-10,5.21,6.971,1.394999999999996
SAS1412_710,2022-07-11,5.04,6.978999999999999,1.421999999999997
SAS1412_711,2022-07-12,5.2,6.973000000000001,1.3730000000000047
SAS1412_712,2022-07-13,5.34,7.021000000000001,1.3850000000000051
SAS1412_713,2022-07-14,5.36,6.933999999999999,1.3960000000000008
SAS1412_714,2022-07-15,5.26,6.977,1.3910000000000053
SAS1412_715,2022-07-16,5.21,6.954000000000001,1.3430000000000035
SAS1412_716,2022-07-17,5.23,6.943,1.3149999999999977
SAS1412_717,2022-07-18,5.07,6.933,1.2780000000000058
SAS1412_718,2022-07-19,5.14,7.006,1.3070000000000022
SAS1412_719,2022-07-20,5.32,6.965999999999999,1.3430000000000035
SAS1412_720,2022-07-21,5.32,6.948,1.3589999999999947
SAS1412_721,2022-07-22,5.21,6.948,1.375
SAS1412_722,2022-07-23,5.26,6.978,1.4120000000000061
SAS1412_723,2022-07-24,5.11,6.9399999999999995,1.4339999999999975
SAS1412_724,2022-07-25,5.3,6.975,1.4749999999999943
SAS1412_725,2022-07-26,5.26,6.955,1.4639999999999986
SAS1412_726,2022-07-27,5.37,6.986000000000001,1.4320000000000022
SAS1412_727,2022-07-28,5.29,6.944000000000001,1.4309999999999974
SAS1412_728,2022-07-29,5.18,6.949,1.4129999999999967
SAS1412_729,2022-07-30,5.34,6.949,1.4509999999999934
SAS1412_730,2022-07-31,5.22,6.946,1.4140000000000015
SAS1412_731,2022-08-01,5.07,6.968999999999999,1.3709999999999951
SAS1412_732,2022-08-02,5.04,7.022,1.3970000000000056
SAS1412_733,2022-08-03,5.03,6.981999999999999,1.418999999999997
SAS1412_734,2022-08-04,5.11,7.016,1.456000000000003
SAS1412_735,2022-08-05,5.23,6.992000000000001,1.4350000000000023
SAS1412_736,2022-08-06,5.23,7.013,1.3889999999999958
SAS1412_737,2022-08-07,5.31,6.991,1.4069999999999965
SAS1412_738,2022-08-08,5.11,7.019,1.4350000000000023
SAS1412_739,2022-08-09,5.18,7.015000000000001,1.4479999999999933
SAS1412_740,2022-08-10,5.01,6.926,1.4380000000000024
SAS1412_741,2022-08-11,5.01,6.938000000000001,1.3960000000000008
SAS1412_742,2022-08-12,5.01,6.925000000000001,1.3610000000000042
SAS1412_743,2022-08-13,5.2,6.992000000000001,1.3349999999999937
SAS1412_744,2022-08-14,5.11,6.946999999999999,1.293999999999997
SAS1412_745,2022-08-15,5.26,6.936,1.2890000000000015
SAS1412_746,2022-08-16,5.2,6.984,1.2900000000000063
SAS1412_747,2022-08-17,5.14,7.02,1.3059999999999974
SAS1412_748,2022-08-18,5.19,7.0,1.2660000000000053
SAS1412_749,2022-08-19,5.37,6.997,1.3070000000000022
SAS1412_750,2022-08-20,5.34,6.948,1.2650000000000006
SAS1412_751,2022-08-21,5.31,6.981999999999999,1.3130000000000024
SAS1412_752,2022-08-22,5.45,6.970000000000001,1.3499999999999943
SAS1412_753,2022-08-23,5.64,6.952,1.313999999999993
SAS1412_754,2022-08-24,5.59,7.007999999999999,1.3539999999999992
SAS1412_755,2022-08-25,5.55,6.949999999999999,1.350999999999999
SAS1412_756,2022-08-26,5.68,7.013999999999999,1.3400000000000034
SAS1412_757,2022-08-27,5.58,6.927,1.2920000000000016
SAS1412_758,2022-08-28,5.38,6.946999999999999,1.2890000000000015
SAS1412_759,2022-08-29,5.2,6.946999999999999,1.277000000000001
SAS1412_760,2022-08-30,5.39,7.0009999999999994,1.2789999999999964
SAS1412_761,2022-08-31,5.38,7.0009999999999994,1.2639999999999958
SAS1412_762,2022-09-01,5.46,6.981999999999999,1.2890000000000015
SAS1412_763,2022-09-02,5.55,6.955,1.323999999999998
SAS1412_764,2022-09-03,5.36,6.925000000000001,1.367999999999995
SAS1412_765,2022-09-04,5.32,6.984,1.402000000000001
SAS1412_766,2022-09-05,5.3,6.992000000000001,1.4230000000000018
SAS1412_767,2022-09-06,5.13,7.0009999999999994,1.4129999999999967
SAS1412_768,2022-09-07,5.32,6.9990000000000006,1.4009999999999962
SAS1412_769,2022-09-08,5.31,6.946999999999999,1.4039999999999964
SAS1412_770,2022-09-09,5.22,6.993,1.4000000000000057
SAS1412_771,2022-09-10,5.36,7.015000000000001,1.350999999999999
SAS1412_772,2022-09-11,5.38,6.973000000000001,1.3460000000000036
SAS1412_773,2022-09-12,5.37,6.949999999999999,1.3870000000000005
SAS1412_774,2022-09-13,5.24,6.932,1.3799999999999955
SAS1412_775,2022-09-14,5.43,6.949999999999999,1.382000000000005
SAS1412_776,2022-09-15,5.61,7.010999999999999,1.3610000000000042
SAS1412_777,2022-09-16,5.69,7.015000000000001,1.3979999999999961
SAS1412_778,2022-09-17,5.61,6.970000000000001,1.3889999999999958
SAS1412_779,2022-09-18,5.76,6.987,1.3760000000000048
SAS1412_780,2022-09-19,5.6,6.968,1.3760000000000048
SAS1412_781,2022-09-20,5.58,6.973000000000001,1.4249999999999972
SAS1412_782,2022-09-21,5.49,6.984,1.375
SAS1412_783,2022-09-22,5.59,6.98,1.3259999999999934
SAS1412_784,2022-09-23,5.54,6.948,1.3730000000000047
SAS1412_785,2022-09-24,5.39,6.971,1.3659999999999997
SAS1412_786,2022-09-25,5.22,7.015000000000001,1.402000000000001
SAS1412_787,2022-09-26,5.16,6.939,1.3970000000000056
SAS1412_788,2022-09-27,5.33,6.970000000000001,1.3659999999999997
SAS1412_789,2022-09-28,5.33,6.987,1.3220000000000027
SAS1412_790,2022-09-29,5.44,6.9559999999999995,1.274000000000001
SAS1412_791,2022-09-30,5.37,6.992000000000001,1.3149999999999977
SAS1412_792,2022-10-01,5.2,6.960000000000001,1.2720000000000056
SAS1412_793,2022-10-02,5.09,6.954000000000001,1.2420000000000044
SAS1412_794,2022-10-03,5.01,6.929,1.2379999999999995
SAS1412_795,2022-10-04,5.18,7.016,1.2540000000000049
SAS1412_796,2022-10-05,5.07,6.984,1.2369999999999948
SAS1412_797,2022-10-06,5.0,6.946999999999999,1.266999999999996
SAS1412_798,2022-10-07,5.13,6.975,1.313999999999993
SAS1412_799,2022-10-08,5.27,6.930999999999999,1.3340000000000032
SAS1412_800,2022-10-09,5.37,6.949,1.3700000000000045
SAS1412_801,2022-10-10,5.56,6.936,1.3910000000000053
SAS1412_802,2022-10-11,5.61,6.9510000000000005,1.3460000000000036
SAS1412_803,2022-10-12,5.78,6.942,1.3289999999999935
SAS1412_804,2022-10-13,5.79,6.9510000000000005,1.3689999999999998
SAS1412_805,2022-10-14,5.73,6.928000000000001,1.4180000000000064
SAS1412_806,2022-10-15,5.57,6.970000000000001,1.4050000000000011
SAS1412_807,2022-10-16,5.56,6.987,1.3760000000000048
SAS1412_808,2022-10-17,5.45,7.007,1.382000000000005
SAS1412_809,2022-10-18,5.55,6.981,1.4030000000000058
SAS1412_810,2022-10-19,5.42,6.946999999999999,1.4050000000000011
SAS1412_811,2022-10-20,5.37,6.927,1.4099999999999966
SAS1412_812,2022-10-21,5.51,6.961,1.391999999999996
SAS1412_813,2022-10-22,5.49,6.942,1.3619999999999948
SAS1412_814,2022-10-23,5.67,7.016,1.320999999999998
SAS1412_815,2022-10-24,5.68,6.952,1.367999999999995
SAS1412_816,2022-10-25,5.82,6.968999999999999,1.4140000000000015
SAS1412_817,2022-10-26,5.76,6.930999999999999,1.3840000000000003
SAS1412_818,2022-10-27,5.76,6.936,1.3379999999999939
SAS1412_819,2022-10-28,5.7,6.978999999999999,1.3529999999999944
SAS1412_820,2022-10-29,5.62,7.01,1.3089999999999975
SAS1412_821,2022-10-30,5.67,6.989000000000001,1.2920000000000016
SAS1412_822,2022-10-31,5.65,7.007,1.2590000000000003
SAS1412_823,2022-11-01,5.46,7.007999999999999,1.2219999999999942
SAS1412_824,2022-11-02,5.29,6.938000000000001,1.2210000000000036
SAS1412_825,2022-11-03,5.17,6.992000000000001,1.269999999999996
SAS1412_826,2022-11-04,5.33,6.978,1.2990000000000066
SAS1412_827,2022-11-05,5.2,6.984999999999999,1.2710000000000008
SAS1412_828,2022-11-06,5.12,6.929,1.2489999999999952
